Wireshark SSL debug log 

GnuTLS version:    3.6.3
SERVER_TRAFFIC_SECRET_0 91624175bce0188967496af2a093d327134e7f29715ece27b99c4ee062c95e37 a5b6631de2be2ffcf021c732345401a8d0688ddb353b7b9201b3749396f4008a
EXPORTER_SECRET 91624175bce0188967496af2a093d327134e7f29715ece27b99c4ee062c95e37 7ba4e09f5196840bfc41e6e33c36f5745c9a61c5ef4d82e4c3a2fe624f8e8f4d
CLIENT_HANDSHAKE_TRAFFIC_SECRET 1ecccb47dd02f9e70f0f3ccef3e732d0143cb0ee1cb456f9e5488c70ccff62cb 23e8db98dcf46776dfd953215b8984475f4fa903f6e1e8ba65c4a4a97c8b9ade
SERVER_HANDSHAKE_TRAFFIC_SECRET 1ecccb47dd02f9e70f0f3ccef3e732d0143cb0ee1cb456f9e5488c70ccff62cb 3476860cd6f17e497f03182bfabbaf49d1c68b5f8e1ede5bceb4d86e35f7dc19
CLIENT_TRAFFIC_SECRET_0 1ecccb47dd02f9e70f0f3ccef3e732d0143cb0ee1cb456f9e5488c70ccff62cb f2ecec03ddef23bf9cffacb33b2afb6b3406d190c7b1e6ebeeff1ebaefea1f37
SERVER_TRAFFIC_SECRET_0 1ecccb47dd02f9e70f0f3ccef3e732d0143cb0ee1cb456f9e5488c70ccff62cb 26a25a5c41407c4088b1a9a3a7f8834d8d7ec96e5e0e12473fbafc81b65e0898
EXPORTER_SECRET 1ecccb47dd02f9e70f0f3ccef3e732d0143cb0ee1cb456f9e5488c70ccff62cb 3849a6e186c5a49b05f114604a03957bd17faea7ddb429f78eed2d26458df397
CLIENT_HANDSHAKE_TRAFFIC_SECRET 771f5b7b75c021d98fedf4d36e2c5ec408af808ae7342191b2c09e681a079518 460f74e21151234353a585e3dd94898325e1f85ce4b22b40aace7d0bc037e7eb
SERVER_HANDSHAKE_TRAFFIC_SECRET 771f5b7b75c021d98fedf4d36e2c5ec408af808ae7342191b2c09e681a079518 07b6c85d2486f32f00db80aafe95a8f25521b06625d2c46d29247651f147e8c7
CLIENT_TRAFFIC_SECRET_0 771f5b7b75c021d98fedf4d36e2c5ec408af808ae7342191b2c09e681a079518 d39b9f2978a73284ff257d66014f549260024cc1029bb9d090e553c221c59c40
SERVER_TRAFFIC_SECRET_0 771f5b7b75c021d98fedf4d36e2c5ec408af808ae7342191b2c09e681a079518 784f6f096c8dc3070ffc7483da99d4ff4194cb1b7e3c511de3d2d83cd1ca3ab3
EXPORTER_SECRET 771f5b7b75c021d98fedf4d36e2c5ec408af808ae7342191b2c09e681a079518 90eba2205b4a2e55c2fb8cfd46f7c1c0b2c53a86da680a5007caabe017c2d6ac
CLIENT_HANDSHAKE_TRAFFIC_SECRET d33e10fe0be5f68aec761c116a6c095f05e8458157a48ae4b55e4311b20594b7 d04e960eb411b8f183ae40c7023dcd9e4d07b9b4ff734712fb4027aae7b187d8
SERVER_HANDSHAKE_TRAFFIC_SECRET d33e10fe0be5f68aec761c116a6c095f05e8458157a48ae4b55e4311b20594b7 0a47f2782569bc944d35577e5f1206381f087dd54a8f5ae8214b33928e893a77
CLIENT_TRAFFIC_SECRET_0 d33e10fe0be5f68aec761c116a6c095f05e8458157a48ae4b55e4311b20594b7 84731e8307419d1813041a7aa48854a9622cf79e52197aaf3da941e3a2808e6e
SERVER_TRAFFIC_SECRET_0 d33e10fe0be5f68aec761c116a6c095f05e8458157a48ae4b55e4311b20594b7 fc8ffa50c705128647bb75c5b3edeee120c56d101889284b98d20dc71ffb0ad7
EXPORTER_SECRET d33e10fe0be5f68aec761c116a6c095f05e8458157a48ae4b55e4311b20594b7 59dfe578ca350e67e2fb905599d1cbbd26f163aa9e77ffd41b8a797c98579fcd
CLIENT_EARLY_TRAFFIC_SECRET 7154f07698b9ee3ab2d453986136372df0f052a8f4de9542dd9d2cdfaa3001b4 ce03cf57bf4f38d04679a8c009fe974167424f47cdb7acc7113e5fad2771825e
CLIENT_HANDSHAKE_TRAFFIC_SECRET 7154f07698b9ee3ab2d453986136372df0f052a8f4de9542dd9d2cdfaa3001b4 6c9c125c95df894a66520701551478ea4a6ba11e90b3597d9d97472fa9a4e02b
SERVER_HANDSHAKE_TRAFFIC_SECRET 7154f07698b9ee3ab2d453986136372df0f052a8f4de9542dd9d2cdfaa3001b4 1abb29a818a2edca1e059053ca3c4663ae2af0a1e28d38b6c6ec9587f2b3fcdd
CLIENT_TRAFFIC_SECRET_0 7154f07698b9ee3ab2d453986136372df0f052a8f4de9542dd9d2cdfaa3001b4 b01ac9f2bdd53e206cbe19e224ae76fe88d9a1ef484019132035ea9da3feadcc
SERVER_TRAFFIC_SECRET_0 7154f07698b9ee3ab2d453986136372df0f052a8f4de9542dd9d2cdfaa3001b4 5977335167c9518d1963e1bedcaf7b99f8637294798bdc310f257a026fdcd3fa
EXPORTER_SECRET 7154f07698b9ee3ab2d453986136372df0f052a8f4de9542dd9d2cdfaa3001b4 11151df1d73b3599f02b63ab629d8481f27c6c50185f65da287f483acbcb4570
CLIENT_HANDSHAKE_TRAFFIC_SECRET fb53b36bd951bc07a5d1f3c804e497d63daa7c4694d2d6611bde8afd827b790d 23f1af1c4bbaf6dddfc83ddfea47913af547bf7b79aafc35cefbc5cd290af55d
SERVER_HANDSHAKE_TRAFFIC_SECRET fb53b36bd951bc07a5d1f3c804e497d63daa7c4694d2d6611bde8afd827b790d 9e86d95c6d9144c77dfe760954026f5eb5fc46ebe102ddc85837fe4135762979
CLIENT_TRAFFIC_SECRET_0 fb53b36bd951bc07a5d1f3c804e497d63daa7c4694d2d6611bde8afd827b790d 19ef9c6a511eb078ff2b3c1a8c9111507b08dadff32738b07bac8c90a342d10e
SERVER_TRAFFIC_SECRET_0 fb53b36bd951bc07a5d1f3c804e497d63daa7c4694d2d6611bde8afd827b790d 74aa0cad30028c2272cf6106c04e4d7033c71ef61c2522b858267ab8dfde6a7e
EXPORTER_SECRET fb53b36bd951bc07a5d1f3c804e497d63daa7c4694d2d6611bde8afd827b790d abb517bab45605b17d9a333feaf3b76abb7b0a59af87ec69cf0ad576e13f9a45
CLIENT_RANDOM 724aee8a218311048b63012c572641f75e402e8b25af905f373966f60673b8b8 91a0fed131c3f56770367ac9b3033cd472fad1fce81ea6c3b54395423b5cc8f4acb10edf76691c6a964eccef28493673
CLIENT_RANDOM cf02632285fe077eb57c43a9d7833a956a37d32a5678519fd3bfb4c8c58bfb9c 07f6e0500b4d5049886fd609d29ef9c6c4a719f894a4f3a9f4e8816c209eb8c7483eb68ec251add031d2e48db2d21836
CLIENT_RANDOM 163a2800705b175375c79d103be9873f1ba75d18019823d7f69337fddecd0b85 b31f887f902e6ad8e86a14e358a6d69ce43832c06be29d7c1403baa782f23a6818e36cf13dda8ba856eac4337f0baf6f
CLIENT_RANDOM 140b2c4e9272a92491f7a9c809fd5ac711ec6c7043527ec740dcc906e754ca96 eefe57872980e26fd6dc3b9307602b270a31ffc7be8099877334498019554ee30072bdf463ed836f24f26b0b0445d225
CLIENT_RANDOM d93731dfe6c9e64f917fe9184ef874dc251def7c28aa04c78dd0e9c8e5889c3f b5039fbb169ffcb9d35edf0d27e5f9764e70b06a333d0c10666be0d778f3c86fcda305105d55a7c086b37d877470a96e
CLIENT_RANDOM db0d7f925cabeb03948e224914850386d3e0736485caf16d5ce2b0516f109c3e 4382b52990068130127f10ecf0d01b7985e8e3d257d20fca54e82201b77b346221c2dd0a70f287c3bd0df367a12e72b6
CLIENT_RANDOM 7e8f039f64d615a2fce1caf69d1364dca41bf5f67c1caaca3e0e03b471b37792 3f20dd3b2d7ff04d276fa46d619960bcb47c44c6c8adaab0c8610233222ddb9c912fac21d79051398269de17169c2a1c
CLIENT_RANDOM 623614d3f57fbe4ae591cf67c5896ede0e4f66aaeac100bd833b227b7326159d 15d40e00eccc2ec86c3d7e63795a92709eabdf257c0efc7ae72b5128bcf7ccc40f8279b780dc09c657e75eab11b950d1
CLIENT_RANDOM f9bc92570be22c268f9cbd1d5e8b7084a5cfed17c8cf899e2b8e3e7f59505148 2da6b5ff98591c68c5979165d8d5ec58e6bdc512c3afd717a59b9e35ade12ee04051a4be245378953870afa94c283bff
CLIENT_RANDOM 26cfbccdd6c812744d314264a579e4ad5b2506bf2bdf47eeeb6c2380680ca618 6724fbbad870614dd49e2991ab9810095977b2ca7088bfb6365a7988eaeed8ca3706c89dd8faf96f594b12f21841e66a
CLIENT_RANDOM 8be93f673971d0d85d15218de62c15e445e112d157816e31dec8e6c99d118096 dca22f6eeb4271c955f288265133887600542b85fdb63c8636ed127eeb4cec0142114fed8504e65cf06677d1f6a20c69
CLIENT_HANDSHAKE_TRAFFIC_SECRET 924b865e0b1cbea010ae74f8dfac03bbbf4199fff83fc4ee83f2da24fe1d88db b9318ba3ca877890b3808e7d8e369b38cdde178e967f9b1f3ca03875e0594e8e1e9698e2d6276193bd768fa6c5a41a67
SERVER_HANDSHAKE_TRAFFIC_SECRET 924b865e0b1cbea010ae74f8dfac03bbbf4199fff83fc4ee83f2da24fe1d88db 21b4d7592ebb82374c2e20c839c5242870108095cfcd168293d679cd8623f3bca74d758f443429d25988924307d28690
CLIENT_HANDSHAKE_TRAFFIC_SECRET c1aff5b9d511a610970e29e019f51d9eb9f25bff4c00c119d426c715ca4fd77a 36e236036e900cc42aa9974e205cc34be60b5d5bc7d6b504a59ec19a40fcbeb4a7e10cae52220036e6addf21ef3833e0
SERVER_HANDSHAKE_TRAFFIC_SECRET c1aff5b9d511a610970e29e019f51d9eb9f25bff4c00c119d426c715ca4fd77a 07e9b7bbe4c531783e6bc5d5663b60f748ec44888ff856b8eb09c61abba98b24eddd2196ec053b86c1b2b6194bebac66
CLIENT_TRAFFIC_SECRET_0 924b865e0b1cbea010ae74f8dfac03bbbf4199fff83fc4ee83f2da24fe1d88db 3304ad915801a825f1c3b78aeca89143f067b26a07b2ce236c852d2cb65e28f9b8a1aede8c6d0dd9c97ce4091e43f7b9
SERVER_TRAFFIC_SECRET_0 924b865e0b1cbea010ae74f8dfac03bbbf4199fff83fc4ee83f2da24fe1d88db 77ce6e51c873c9c759dee1d50eeece7a60d2a36caab46d2bbb11241b821bbb2a25f17f72c663a0f2d449a005808ffb4f
EXPORTER_SECRET 924b865e0b1cbea010ae74f8dfac03bbbf4199fff83fc4ee83f2da24fe1d88db 508332393ef3604f744e6242a72b3d3737ec2ba43c83de816e4086d8f2f96033ca5c330794ff606ac56729533a2fe252
CLIENT_TRAFFIC_SECRET_0 c1aff5b9d511a610970e29e019f51d9eb9f25bff4c00c119d426c715ca4fd77a 934df927d2dfad1eb568e69e7f2e73c2cfec1ea35e7ffab2d060bdacb2aaef0dc407241273ef686366230785da9bd722
SERVER_TRAFFIC_SECRET_0 c1aff5b9d511a610970e29e019f51d9eb9f25bff4c00c119d426c715ca4fd77a 06ed02c403a229bb559d8b604bcba0d789aca26409a8d857ef9223bdc986ceea3c54b2d8eb0b19f1caefb0885f9c432e
EXPORTER_SECRET c1aff5b9d511a610970e29e019f51d9eb9f25bff4c00c119d426c715ca4fd77a f511008d36787d6dd548d1f3d4d03ecba8c4b500403c0e8cbebbf154079f5fbe0b9c822f6218841b533b1df0c1b7a467
CLIENT_HANDSHAKE_TRAFFIC_SECRET b666b4faca4d515e751bb7b4fea3b939cd79ac8e8c1f49cc07dbd16c6f7fbf3b cc9b1b14873e02be0cd254251243b4e810106845f4af59da768f5e5f9c16c2f16317fe679cc29219ed3705846582511a
SERVER_HANDSHAKE_TRAFFIC_SECRET b666b4faca4d515e751bb7b4fea3b939cd79ac8e8c1f49cc07dbd16c6f7fbf3b 38bd09140b62d9fdbf4cf863936bdfcf3dc1ecc12483f2d9d08198a6593012c5b4da284c10bec8a029ece9d5650464e0
CLIENT_HANDSHAKE_TRAFFIC_SECRET 23d990fc7b4d3bddf01cf1481cba9e9ee9a8b8d9e362d670fbd980f718c5514b 95a6305ffab34f0be9183db2f55feba671e7ed468cb1624f114963d2522220f472dac55ef49814c875c7fb3359cbb04d
SERVER_HANDSHAKE_TRAFFIC_SECRET 23d990fc7b4d3bddf01cf1481cba9e9ee9a8b8d9e362d670fbd980f718c5514b c6d51cf63617f080977ccf66a905cf26f1feb84ca70d892b7bc1076314e69052cfcac914d45e83d76024aa6b79179fee
CLIENT_TRAFFIC_SECRET_0 b666b4faca4d515e751bb7b4fea3b939cd79ac8e8c1f49cc07dbd16c6f7fbf3b be64970b670a93dd6ab23b4ffa8f2b2acc8a9e060ac7847715bf53777a4a59b17acffd0e359981226c73621100bcf52f
SERVER_TRAFFIC_SECRET_0 b666b4faca4d515e751bb7b4fea3b939cd79ac8e8c1f49cc07dbd16c6f7fbf3b be683b0a15c9b188c1fe347304352d5e17dc8c10ae4e9ab50209f0015db4dc15c420a6c6b19036e5efa04f4b1bcf39a8
EXPORTER_SECRET b666b4faca4d515e751bb7b4fea3b939cd79ac8e8c1f49cc07dbd16c6f7fbf3b e2c25ea9f901c7d9e63bbb6359e6c4237e3e5d607516c0f207d40d78e7ba155017d28bbd05bc94075b9c0a396981ef7f
CLIENT_TRAFFIC_SECRET_0 23d990fc7b4d3bddf01cf1481cba9e9ee9a8b8d9e362d670fbd980f718c5514b eebc12b977cdb13896cb534e047b8da5e283ed4c5fdddd207a07ebd5c8bc9a4baf7b174e7d9f74d36ca987db41a80c6a
SERVER_TRAFFIC_SECRET_0 23d990fc7b4d3bddf01cf1481cba9e9ee9a8b8d9e362d670fbd980f718c5514b 2e88b031ea8c1110235534984424ce06e3b38538e1e258e7292c9a63d92512e5a48cd0268bab4f4f3cb2f710ece14a2b
EXPORTER_SECRET 23d990fc7b4d3bddf01cf1481cba9e9ee9a8b8d9e362d670fbd980f718c5514b 5160dc9f7078d108055f8a80265d01987850f982a904ceee218fbf03c57fc8f7fd161e72bfb16a46c9d28f48c47f763c
CLIENT_HANDSHAKE_TRAFFIC_SECRET 3b10f8e2920709a8addf2b48136433d1be12ff13fe548bca2eec14b482ea04a9 db9493eabcf6de4ebf10276170c9130c5ed714794c2ccb64f2e22937df8193e14285da1d1fbd6fd154acb7610bda58aa
SERVER_HANDSHAKE_TRAFFIC_SECRET 3b10f8e2920709a8addf2b48136433d1be12ff13fe548bca2eec14b482ea04a9 f6c647da9db856ee4bb32d9570ced1b6b67a555710e69e30437385fa7e2cd96757344b5e6d705ad66fe01711a495fc71
CLIENT_TRAFFIC_SECRET_0 3b10f8e2920709a8addf2b48136433d1be12ff13fe548bca2eec14b482ea04a9 2697155a5d0494b5e118d5255c65c6fc2b26e954aed58cb23846fbee17d82f035349bcda6a394efb9add1a42426faf83
SERVER_TRAFFIC_SECRET_0 3b10f8e2920709a8addf2b48136433d1be12ff13fe548bca2eec14b482ea04a9 3703dc70474f2afd45a9ae729a1001d78ad154b9995379460f998152050aa1774f8a413a7acb5420ae0a71fa517c1931
EXPORTER_SECRET 3b10f8e2920709a8addf2b48136433d1be12ff13fe548bca2eec14b482ea04a9 4c827d2278f631b1f2b78b233c903f5d3b7d0f240c6c32c7322e83d5275481b94f298fc90524b1cc385d8d4f01250e9d
CLIENT_RANDOM f05de45c87c9c1eef29bbfb9241da685942fcc7c56b46d90f71f6f06e2d70ca5 7d9967a7a33b6c9d834389500f1273282fc8ab6af853ccac2f786ce6c92d7d71bd2dcbb65edf694ebc6aa6c3fc8e64fc
CLIENT_RANDOM 3bcad494e10c04ccfbb10deac88ce2be9904168e9aa6b7d27174a9a80f2380c1 eebe04ec06fd16582084807ec041fdbab95128480f960881610d251234700b72d2e85cc3e1f22d92c777aa67b19efcf8
CLIENT_HANDSHAKE_TRAFFIC_SECRET aeb7535c3f1e34fcb8b397f140adaf5161928b270188be7ae3c7416a8a7f44e0 b95d08988a2c73392f9c9389aa010479bc55df94a6eff5f6b49559d8c7dfa6e0f3cba99400b883c5e4ebed9024f51c61
SERVER_HANDSHAKE_TRAFFIC_SECRET aeb7535c3f1e34fcb8b397f140adaf5161928b270188be7ae3c7416a8a7f44e0 79c2d8d640822e9dfb2df2d347b49109865933c2d6f016c40ea26ada808767c49d55917436897974215841e398a96ca9
CLIENT_TRAFFIC_SECRET_0 aeb7535c3f1e34fcb8b397f140adaf5161928b270188be7ae3c7416a8a7f44e0 2049c586fc6fa4d3aba33ff89d8011db91b227dac406fb640fdd810880a02f56b6109b628dafa803fdc7f03caea1b4f3
SERVER_TRAFFIC_SECRET_0 aeb7535c3f1e34fcb8b397f140adaf5161928b270188be7ae3c7416a8a7f44e0 4a0a37099df1c3f460351786c9aae5f10af605f45d04a80af03bfb315444aa5af9e23a0d905b3a880488a8adfa38cd23
EXPORTER_SECRET aeb7535c3f1e34fcb8b397f140adaf5161928b270188be7ae3c7416a8a7f44e0 54e03384c9f0c71634a623b779c7a91b1f218147d22289e31da2e8922341b1fa07238d540b759e0c2feebbb9562f0a8a
CLIENT_HANDSHAKE_TRAFFIC_SECRET 931ac6be6e9e8bbf990789e3700cbc7e779376850fc85b63ab3ab600aae0e012 ff8eddc284a5709a96a4928ca7701d338866976446dd8964c58748244e0f6a7d81ccef208fc8d8a090b37d6897724fcf
SERVER_HANDSHAKE_TRAFFIC_SECRET 931ac6be6e9e8bbf990789e3700cbc7e779376850fc85b63ab3ab600aae0e012 bef031bf25631b9fef83528f960e8caa52c1a1175d219c65edb0bd031f5e620d5354da273276e0542efd1258a0935a35
CLIENT_HANDSHAKE_TRAFFIC_SECRET 89b8cc9204136ba73043f93abf2bf649574015a6d7e642e9c96402ca5aad3d8b 6f742da9a5f86abb457fb43b39b2b9fd550637acf667d112ac9af88106e1fb64a2850ee2f25acf949454f455c38e8ba8
SERVER_HANDSHAKE_TRAFFIC_SECRET 89b8cc9204136ba73043f93abf2bf649574015a6d7e642e9c96402ca5aad3d8b 9b8bc2061c87eddb03b4d56c9bc253f3675910fd300e955daf63530002772ee41c473f4c5c22e34c1a099df7ab40ccda
CLIENT_TRAFFIC_SECRET_0 931ac6be6e9e8bbf990789e3700cbc7e779376850fc85b63ab3ab600aae0e012 108e15ac278af291c5f008ef0577478eaa97ef086c6c92203f31a1b30d5af123504390a72e8383d13b17c47b9a0ff9b9
SERVER_TRAFFIC_SECRET_0 931ac6be6e9e8bbf990789e3700cbc7e779376850fc85b63ab3ab600aae0e012 75d70c277a532977c05e7d96c55e726ea50edf8b2965b38715ee23f92960a581a02c7fe5dfb4e1be59805721d5648ef9
EXPORTER_SECRET 931ac6be6e9e8bbf990789e3700cbc7e779376850fc85b63ab3ab600aae0e012 d74d546b39c2c27c95afb41d6a1d85b67cf4100cdad00b0c095b22a07f08796c331b7ea69f7214ff792320324a2d370a
CLIENT_TRAFFIC_SECRET_0 89b8cc9204136ba73043f93abf2bf649574015a6d7e642e9c96402ca5aad3d8b 3c0834704fdcd935a77139832a27b7c9daf90eb09fe05c2cf92d7dd29e95bc925f20e732803f1e933716997b6f2987ba
SERVER_TRAFFIC_SECRET_0 89b8cc9204136ba73043f93abf2bf649574015a6d7e642e9c96402ca5aad3d8b 2762516fe558ebcece34960879dac0092bf926c1148ee0d6dba5703a47496163ca509441d7efe1135334c6e2f3cdc7c3
EXPORTER_SECRET 89b8cc9204136ba73043f93abf2bf649574015a6d7e642e9c96402ca5aad3d8b b8f0088e8052010c23f3167c3c5da2e584a044d1281b607338cb1bdc81f895754925d3ad913bea870bde33ed516a6deb
CLIENT_HANDSHAKE_TRAFFIC_SECRET c2087961385f55d2ad60fb686f9cee5d571c6937fd43efb1888b22ff5a91025e aac21e967ab0a1ae26ab502fbb56199f42ab062d93ed2a187391f3145e3851559e4ffc1301acca8d7332664e3b12ae0d
SERVER_HANDSHAKE_TRAFFIC_SECRET c2087961385f55d2ad60fb686f9cee5d571c6937fd43efb1888b22ff5a91025e ce9576b20abde2354152cf712bcf47f9358da23cb96e0d3e45a829363e139fb1049858593bb30da2e9f4da965dad9024
CLIENT_HANDSHAKE_TRAFFIC_SECRET 67fbdc966bff1352d010e81818fce02953d16c7d196562438a216c3caf5a309f fe640e31163f93a5b9ca601f8d74a16acf4801f5977b1f208e55b052c4d34579f5b862f47fd6e9a18f779046fa94ef56
SERVER_HANDSHAKE_TRAFFIC_SECRET 67fbdc966bff1352d010e81818fce02953d16c7d196562438a216c3caf5a309f 8fd087206ab66099aac71dc40410043201930dbf76d9417307c4da66ad30015131106ad53e13ff2c84be33e5948da496
CLIENT_TRAFFIC_SECRET_0 c2087961385f55d2ad60fb686f9cee5d571c6937fd43efb1888b22ff5a91025e 0810917986e89cb4131304396392e26ff8b8448eb0ec1113d48f0189df2288cd9ce0a416dc0eea6e3cbdf2e6027ed19b
SERVER_TRAFFIC_SECRET_0 c2087961385f55d2ad60fb686f9cee5d571c6937fd43efb1888b22ff5a91025e 2cc0d3eb065e2e362516014511ab60013f8c9168312afaf7c5c0865ccd12d4eff4e76fc7d07a9e8fbc550993f05ed350
EXPORTER_SECRET c2087961385f55d2ad60fb686f9cee5d571c6937fd43efb1888b22ff5a91025e 4c4fcb9d98a8d740fff7a47be27a73289ff95f0c191126ef3b8d8d220e18242f70cd7661fc30b9565a425ee0bbd88b15
CLIENT_TRAFFIC_SECRET_0 67fbdc966bff1352d010e81818fce02953d16c7d196562438a216c3caf5a309f 648638723c60b45df88345d129864e16e6fe05e2381adce1ed8b78b605d34d8c43583b88409cc7f72d779d3617e51339
SERVER_TRAFFIC_SECRET_0 67fbdc966bff1352d010e81818fce02953d16c7d196562438a216c3caf5a309f b69f5c7e304e0afe03153e23d182dac6a733beac93eeaa1377677275662a09e3a49e79bb865224e10f269b66014699d5
EXPORTER_SECRET 67fbdc966bff1352d010e81818fce02953d16c7d196562438a216c3caf5a309f a677db2ba914d9922efc314cfc13181932212d0e67d5ddecd6e9391198670358afa03f452facc089402e9c4a4ec62332
CLIENT_HANDSHAKE_TRAFFIC_SECRET a5a8e5413e12e6579884cbbaf3e1e1de340a5e413e3922e4d24045c9cd802584 1f83cccb9d9753faaadc0d2fc65b3e33436d13d49ae044258cc9d9ccd8a673791c7d74db0b30502206f9a8512e0025f9
SERVER_HANDSHAKE_TRAFFIC_SECRET a5a8e5413e12e6579884cbbaf3e1e1de340a5e413e3922e4d24045c9cd802584 2969674ec97b677ab07c278ee0d6aa15786da16102ab1d703349c6b4a6181b6846e9ddedb79b20f66f6ce297b52d3311
CLIENT_TRAFFIC_SECRET_0 a5a8e5413e12e6579884cbbaf3e1e1de340a5e413e3922e4d24045c9cd802584 a58ee58dd3a770b76afc2cb80ad1264c55687cd1f20056d284b1ed92d0688ecedc33ae6ec5cade5f8aab62853bc5b18c
SERVER_TRAFFIC_SECRET_0 a5a8e5413e12e6579884cbbaf3e1e1de340a5e413e3922e4d24045c9cd802584 2dce26e73efa7bad2bf7a1fd2340b848971c5993303e7b93e4f8818c6f768d5c26e1714f42a32f3a56d2aa4a71b81b32
EXPORTER_SECRET a5a8e5413e12e6579884cbbaf3e1e1de340a5e413e3922e4d24045c9cd802584 f81264aeaf42dd3fd70a6cacbd642baf04cbb05d450ca3006eb28d635cc99267d11a3dcfcacffa4ad1937073f6423eb7
CLIENT_HANDSHAKE_TRAFFIC_SECRET a796ff49c8335334f17620d2edba31dfca25057d99aaaa9761b3f9ce57a4c0c7 9788dc5cdec3d3ccca488391bde9d230b6b222f8b6c8ffdc8dd98885c91337e95188cab2ff9e9e5bde5801d1d4180c8e
SERVER_HANDSHAKE_TRAFFIC_SECRET a796ff49c8335334f17620d2edba31dfca25057d99aaaa9761b3f9ce57a4c0c7 248563bf4b997557229e7b5635e562ff1d6197b0d7111649a0bbc5a1f03e0cf0542e3d98ddda1731754ab34561a244a1
CLIENT_TRAFFIC_SECRET_0 a796ff49c8335334f17620d2edba31dfca25057d99aaaa9761b3f9ce57a4c0c7 d0abb02fd6390f53fc79a7e32130a3a3a4c8537068853eebb9148712cde7d40fea93ac04a8a2755fb382bac49ec160a0
SERVER_TRAFFIC_SECRET_0 a796ff49c8335334f17620d2edba31dfca25057d99aaaa9761b3f9ce57a4c0c7 b769be6b20aeb9b63235879b34aaeaf1cb4ba8ff03788942ed19b1f6fc7547785d92234b5244f23d173ac97d207c6f41
EXPORTER_SECRET a796ff49c8335334f17620d2edba31dfca25057d99aaaa9761b3f9ce57a4c0c7 b1e88fb565b6474571d2e32e86f4151eed1a4fc911fc1657a9fca088465c755b3226732cd4b1c5f2da8e7c0f328b9bfe
CLIENT_HANDSHAKE_TRAFFIC_SECRET f6424ca739c2856fb5ba7066a500a1f8dff59bd14f1368808a4ffb02019ce052 cd17885882d202d717a6691c480049c34f767161c63e887ee5708efd8fca9f380b65b227e383a637838045dfe9663032
SERVER_HANDSHAKE_TRAFFIC_SECRET f6424ca739c2856fb5ba7066a500a1f8dff59bd14f1368808a4ffb02019ce052 9cb614ba8ed265b13c8d7fc2fe40fd67b083fb65c3c8c98ef76d037149d7ff37e6bb8b811b3426851563636364cca1cc
CLIENT_HANDSHAKE_TRAFFIC_SECRET f9408b025808c318e42a6d450aea38ea6c15e2724f789798982792b3f66bdca9 88c52c1d6015e653fa4906fb0b0578511b4e915f97fe9a7ef7e016828ed13824278e45309127e835fb0f696c49ffd229
SERVER_HANDSHAKE_TRAFFIC_SECRET f9408b025808c318e42a6d450aea38ea6c15e2724f789798982792b3f66bdca9 ac3f24dbabc5947adeba2a7a0ed003fe3000853978a206cb034d01f083a5ad0d76f189bf68ebb5ed16149694ba851008
CLIENT_TRAFFIC_SECRET_0 f6424ca739c2856fb5ba7066a500a1f8dff59bd14f1368808a4ffb02019ce052 9da45b44986350ab2c01714c20df49ca2682f4d6494395f52d32e84a1ac7fb127302d4bf7c9577cb26f72de487cec4b5
SERVER_TRAFFIC_SECRET_0 f6424ca739c2856fb5ba7066a500a1f8dff59bd14f1368808a4ffb02019ce052 f32e6e41452cd84bc672195d85f46bffd520f806dcda68b0ef344908dd881c125ee66191be3ea5a3fd2a10fb3d9d31ea
EXPORTER_SECRET f6424ca739c2856fb5ba7066a500a1f8dff59bd14f1368808a4ffb02019ce052 4f07575207367bc52fe44617b12733fa615e03ce6a8d7b86c7b618a1b7d01786391720a2f42917c1e90ea33a41b7dee5
CLIENT_TRAFFIC_SECRET_0 f9408b025808c318e42a6d450aea38ea6c15e2724f789798982792b3f66bdca9 46d82b0334647a93b49742400b8c09325999338a6b984b026c506dffa6b3d62205e47678cfabc642e161a127b74b267f
SERVER_TRAFFIC_SECRET_0 f9408b025808c318e42a6d450aea38ea6c15e2724f789798982792b3f66bdca9 8c980be4324880c495bb3bec75f6439659e3961d098b3eab065ded05c87959c03f6437db9449aab3d3ad4a6491068b3a
EXPORTER_SECRET f9408b025808c318e42a6d450aea38ea6c15e2724f789798982792b3f66bdca9 2ec3e48e149cf132f8820145bdc6e6c180b44e6e58518721f575f8b871cf4208eefd996215b103fa5ab2a746a64525dc
CLIENT_HANDSHAKE_TRAFFIC_SECRET 40f7e4a5353730180215ef5556179489675993a2e2da404d937172bed4214159 8a02785d1641bcf0afc056056763912adbb9532867994de48a94733abbdbca15c2fc32f1edd0de3c9dea39a033a96189
SERVER_HANDSHAKE_TRAFFIC_SECRET 40f7e4a5353730180215ef5556179489675993a2e2da404d937172bed4214159 04895ca44ae06daf94617c36024a0e91a55b64dbd6997662189db47677a1b46b0ad1638ba40b5ce62294b294dd7f57b5
CLIENT_TRAFFIC_SECRET_0 40f7e4a5353730180215ef5556179489675993a2e2da404d937172bed4214159 a92d2e5a04a87caf592a7b02de2606bc6d0e0e3c323e30fa1535f05c48c3501328e6b3cc97aabece850fbaeb316a86da
SERVER_TRAFFIC_SECRET_0 40f7e4a5353730180215ef5556179489675993a2e2da404d937172bed4214159 c76741076d0b714c902e2fcedd52e3403ca8bbb7edbe2348a3c3183872477ccbf48f4687d5ce899a4cfd950331056d0b
